title,label,Price,officialDate,url,BetTimeStamp,week
Total – Game,Over 40,1.775,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 40,2.110,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 40.5,1.826,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 40.5,2.040,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 41,1.884,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 41,1.961,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 41.5,1.970,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 41.5,1.900,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 42,2.040,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 42,1.826,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 42.5,2.110,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 42.5,1.769,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 43,2.190,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 43,1.719,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 43.5,2.270,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 43.5,1.666,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 44,2.350,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 44,1.625,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Over 48.5,3.090,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Total – Game,Under 48.5,1.387,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701312,
Team Total – Game,Over 22.5,1.917,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701743,
Team Total – Game,Under 22.5,1.934,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701743,
Team Total – Game,Over 20.5,2.240,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701743,
Team Total – Game,Under 20.5,1.684,2026-01-04,https://www.pinnacle.com/en/football/nfl/baltimore-ravens-vs-pittsburgh-steelers/1621502557/#all,2025-12-29T09:31:14.701743,
